,algorithm,data_group,dataset,EQ NB,random_state,target_noise,true_model,# EVALUATIONS,STARTED,FINISHED,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,symbolic_model,model_size,simplified_symbolic_model,simplified_complexity,mse_test,mae_test,r2_test,r2_zero_test,accuracy_solution
322,PhySO,Feynman,feynman_II_13_34,67,2,0.01,rho_c_0*v/(1 - v**2/c**2)**0.5,991496,True,True,rho_c_0*v/(1 - v**2/c**2)**0.5 - rho_c_0*v/cos(1.7*v/c)**0.3480224609375,cos(1.7*v/c)**0.3480224609375/(1 - v**2/c**2)**0.5,False,False,False,,False,rho_c_0*v/cos(1.69570921707907*v/c)**0.348113674277783,12,rho_c_0*v/cos(1.7*v/c)**0.348,12,7.396123108780598e-07,0.0001837533695261299,0.9999998388236436,0.9999998236343268,True
323,PhySO,Feynman,feynman_II_13_34,67,3,0.01,rho_c_0*v/(1 - v**2/c**2)**0.5,991279,True,True,rho_c_0*v/(1 - v**2/c**2)**0.5 - rho_c_0*v*(log(cos(exp(0.639*v**2/c**2))) - 0.384)**0.5,c**1.0/((c**2 - v**2)**0.5*(log(cos(exp(0.639*v**2/c**2))) - 0.384)**0.5),False,False,False,,False,rho_c_0*v*log(0.680704679271722*cos(exp(0.638765575871654*v**2/c**2)))**0.5,18,rho_c_0*v*(log(cos(exp(0.639*v**2/c**2))) - 0.384)**0.5,18,inf,inf,0.0,0.0,False
324,PhySO,Feynman,feynman_II_13_34,67,4,0.01,rho_c_0*v/(1 - v**2/c**2)**0.5,990499,True,True,-rho_c_0*v*(0.5 + 0.5/cos(1.4*v/c)) + rho_c_0*v/(1 - v**2/c**2)**0.5,1/((0.5 + 0.5/cos(1.4*v/c))*(1 - v**2/c**2)**0.5),False,False,False,,False,rho_c_0*v*(0.500240230187906 + 0.500240230187906/cos(1.40196358822186*v/c)),16,rho_c_0*v*(0.5 + 0.5/cos(1.4*v/c)),16,9.44385042313998e-07,0.000739864370466803,0.9999997896564031,0.9999997872864167,True
325,PhySO,Feynman,feynman_II_15_4,68,0,0.01,-B*mom*cos(theta),996895,True,True,-0.000728*B*mom*sin(theta),-cos(theta)/sin(theta - 1.57),True,True,True,,True,1.00004354188846*B*mom*sin(1.00013063135315*theta - 1.5711239632979),10,B*mom*sin(theta - 1.57),7,2.2321311852145646e-06,0.000996255080863335,0.9999999194479644,0.9999999188612185,True
326,PhySO,Feynman,feynman_II_15_4,68,1,0.01,-B*mom*cos(theta),991150,True,True,0,1,True,True,True,,True,1.0004110293504*B*mom*(-7.0267142971662e-5*theta - cos(theta)),12,-B*mom*cos(theta),6,3.725082292513327e-06,0.0014263336764397388,0.9999998606326871,0.9999998637857169,True
327,PhySO,Feynman,feynman_II_15_4,68,2,0.01,-B*mom*cos(theta),533822,True,False,0,1,True,True,True,,True,-1.000103716844*B*mom*cos(1.00003354319231*theta),8,-B*mom*cos(theta),6,1.0849061065435365e-06,0.0007866428878995248,0.9999999606678701,0.9999999604795752,True
328,PhySO,Feynman,feynman_II_15_4,68,3,0.01,-B*mom*cos(theta),994019,True,True,0,1,True,True,True,,True,B*mom*(-0.0005851470909748*cos(theta) - 1.00052870352876)*cos(theta),11,-B*mom*cos(theta),6,1.4920466864285438e-06,0.0007840462345328936,0.9999999458721666,0.9999999452375874,True
329,PhySO,Feynman,feynman_II_15_4,68,4,0.01,-B*mom*cos(theta),992611,True,True,0,1,True,True,True,,True,-1.0*B*mom*cos(0.999965724433319*theta),8,-B*mom*cos(theta),6,7.843431929325624e-07,0.0006419987421390401,0.999999970689488,0.9999999714173203,True
330,PhySO,Feynman,feynman_II_15_5,69,0,0.01,-Ef*p_d*cos(theta),996757,True,True,0,1,True,True,True,,True,-1.00006484176487*Ef*p_d*cos(1.0001296877342*theta - 0.000326179627848102),10,-Ef*p_d*cos(theta),6,2.1986656845250425e-06,0.0010200770897478828,0.999999918931478,0.9999999196592602,True
331,PhySO,Feynman,feynman_II_15_5,69,1,0.01,-Ef*p_d*cos(theta),968139,True,False,0,1,True,True,True,,True,-7.02999190111846e-5*Ef*p_d*theta - 1.000411049667*Ef*p_d*cos(theta),12,-Ef*p_d*cos(theta),6,3.7210693432709075e-06,0.0014301291094766756,0.9999998643429837,0.9999998629467355,True
332,PhySO,Feynman,feynman_II_15_5,69,2,0.01,-Ef*p_d*cos(theta),992461,True,True,0,1,True,True,True,,True,-1.000103716844*Ef*p_d*cos(1.00003354319231*theta),8,-Ef*p_d*cos(theta),6,1.0734164656953229e-06,0.0007901084271852842,0.9999999606840627,0.9999999604469649,True
333,PhySO,Feynman,feynman_II_15_5,69,3,0.01,-Ef*p_d*cos(theta),800735,True,False,0,1,True,True,True,,True,-1.00053350322128*Ef*p_d*exp(0.0005926579184127*cos(theta))*cos(theta),11,-Ef*p_d*cos(theta),6,1.503312219079494e-06,0.0007928855516876202,0.9999999445649868,0.9999999448247533,True
334,PhySO,Feynman,feynman_II_15_5,69,4,0.01,-Ef*p_d*cos(theta),825980,True,False,0,1,True,True,True,,True,-1.00007733603024*Ef*p_d*cos(theta),6,-Ef*p_d*cos(theta),6,2.6048972717277306e-07,0.0003836076549324647,0.9999999903430932,0.9999999904692991,True
335,PhySO,Feynman,feynman_II_21_32,70,0,0.01,0.08*c*q/(epsilon*r*(c - v)),990506,True,True,0.0799560546875*c*q/(epsilon*r*(c - v)) - 0.04498291015625*q/(epsilon*r*log(c/v)),log((c/v)**(1.78*c))/(c - v),False,False,False,,False,0.0452203151145325*q/(epsilon*r*log(c/v)),17,0.045*q/(epsilon*r*log(c/v)),17,0.002380206430579212,0.036666840266005536,-0.022176896532349,0.0,False
336,PhySO,Feynman,feynman_II_21_32,70,1,0.01,0.08*c*q/(epsilon*r*(c - v)),990835,True,True,0.0799560546875*c*q/(epsilon*r*(c - v)) - 0.04498291015625*q/(epsilon*r*cos(exp(0.497*v/c))),1.78*c*cos(exp(0.497*v/c))/(c - v),False,False,False,,False,0.0449672932063208*q/(epsilon*r*cos(exp(0.496715760431878*v/c))),19,0.045*q/(epsilon*r*cos(exp(0.497*v/c))),19,5.984395555540117e-07,0.0004729191837372101,0.9997316069972645,0.9997419077008167,True
337,PhySO,Feynman,feynman_II_21_32,70,2,0.01,0.08*c*q/(epsilon*r*(c - v)),990050,True,True,0.0799560546875*c*q/(epsilon*r*(c - v)) - 0.0989990234375*q/(epsilon*r*sin(log(c/v))),0.808*c*sin(log(c/v))/(c - v),False,False,False,,False,0.0993273942137926*q/(epsilon*r*sin(log(c/v))),18,0.099*q/(epsilon*r*sin(log(c/v))),18,3.4140772400442985e-05,0.003294617207150191,0.9853870027855858,0.9853851471026588,False
338,PhySO,Feynman,feynman_II_21_32,70,3,0.01,0.08*c*q/(epsilon*r*(c - v)),990704,True,True,q*(0.0799560546875*c**1.5 - 0.218994140625*I*v**0.5*(c - v))/(c**0.5*epsilon*r*(c - v)),-0.365*I*c**1.5/(v**0.5*(c - v)),False,False,False,,False,0.219359684938521*I*q**1.0*v**0.5/(c**0.5*epsilon*r),18,0.219*I*q*v**0.5/(c**0.5*epsilon*r),16,0.005136205193152781,0.053261485281913684,-1.2501347520704162,0.0,False
339,PhySO,Feynman,feynman_II_21_32,70,4,0.01,0.08*c*q/(epsilon*r*(c - v)),990032,True,True,q*(-0.0300445556640625*c + 0.110000610351563*v)/(epsilon*r*(c - v)),0.727*c/(c - v),False,False,False,,False,0.110469629472872*q/(epsilon*r),9,0.11*q/(epsilon*r),9,0.00016216409880897374,0.007028192373732919,0.9295455389950417,0.9296226035743522,False
340,PhySO,Feynman,feynman_II_24_17,71,0,0.01,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,376944,True,False,-0.00201*(-1/d**2 + 0.100997924804688*omega**2/c**2)**0.5,1,True,True,True,,True,3.14396215365406*(-1/d**2 + 0.101168516358798*omega**2/c**2)**0.5,18,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,18,1.240990808884116e-07,0.000309310161409954,0.9999998332454422,0.9999998329453985,True
341,PhySO,Feynman,feynman_II_24_17,71,1,0.01,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,990945,True,True,-0.005*(-1/d**2 + 0.100997924804688*omega**2/c**2)**0.5,0.998,False,False,True,,True,3.14667051770847*(-1/d**2 + 0.101024511455616*omega**2/c**2)**0.5,18,3.15*(-1/d**2 + 0.101*omega**2/c**2)**0.5,18,1.827839334365247e-07,0.0003120463286439404,0.9999997561209251,0.9999997515065742,True
342,PhySO,Feynman,feynman_II_24_17,71,2,0.01,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,990520,True,True,0.00299*(-1/d**2 + 0.100997924804688*omega**2/c**2)**0.5,1,True,True,True,,True,3.13942054241719*(-1/d**2 + 0.101436886471391*omega**2/c**2)**0.5,18,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,18,6.802231237450568e-08,0.00021934144695309393,0.999999908559606,0.9999999080223815,True
343,PhySO,Feynman,feynman_II_24_17,71,3,0.01,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,993738,True,True,0,1,True,True,True,,True,3.14128364935168*(-1/d**2 + 0.101328704622048*omega**2/c**2)**0.5,18,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,18,3.762886894035703e-08,0.00018513752865419847,0.9999999491444986,0.999999949308007,True
344,PhySO,Feynman,feynman_II_24_17,71,4,0.01,3.14*(-1/d**2 + 0.101*omega**2/c**2)**0.5,991142,True,True,-0.005*(-1/d**2 + 0.100997924804688*omega**2/c**2)**0.5,0.998,False,False,True,,True,3.14736903520361*(-1/d**2 + 0.100993195459316*omega**2/c**2)**0.5,18,3.15*(-1/d**2 + 0.101*omega**2/c**2)**0.5,18,2.397587879458413e-07,0.00038168960258763273,0.9999996712477547,0.9999996765094916,True
345,PhySO,Feynman,feynman_II_27_16,72,0,0.01,Ef**2*c*epsilon,990627,True,True,0,1,True,True,True,,True,0.999853051221464*Ef**2*c*epsilon,7,Ef**2*c*epsilon,6,0.0003583253619630281,0.013670592103352502,0.9999999551500872,0.9999999551400385,True
346,PhySO,Feynman,feynman_II_27_16,72,1,0.01,Ef**2*c*epsilon,991564,True,True,0,1,True,True,True,,True,0.99935822804828*Ef**2*c*epsilon,7,Ef**2*c*epsilon,6,0.006859859174159787,0.05975877524236421,0.9999991459436702,0.9999991381432723,True
347,PhySO,Feynman,feynman_II_27_16,72,2,0.01,Ef**2*c*epsilon,990645,True,True,0,1,True,True,True,,True,0.999765517032756*Ef**2*c*epsilon,7,Ef**2*c*epsilon,6,0.0009168350543692657,0.021818837662012897,0.9999998860348884,0.9999998857563819,True
348,PhySO,Feynman,feynman_II_27_16,72,3,0.01,Ef**2*c*epsilon,990163,True,True,0,1,True,True,True,,True,1.00023596044968*Ef**2*c*epsilon,7,Ef**2*c*epsilon,6,0.0009285266998479036,0.021988977576109313,0.9999998841474522,0.9999998844947117,True
349,PhySO,Feynman,feynman_II_27_16,72,4,0.01,Ef**2*c*epsilon,990646,True,True,0,1,True,True,True,,True,0.999999500214992*Ef**2*c*epsilon,7,Ef**2*c*epsilon,6,4.143317519348922e-09,4.660590138073218e-05,0.9999999999994812,0.9999999999994822,True
350,PhySO,Feynman,feynman_II_27_18,73,0,0.01,Ef**2*epsilon,990315,True,True,0,1,True,True,True,,True,1.00000068119979*Ef**2*epsilon,6,Ef**2*epsilon,5,7.431302511366116e-10,2.11673221312494e-05,0.9999999999988503,0.9999999999988558,True
351,PhySO,Feynman,feynman_II_27_18,73,1,0.01,Ef**2*epsilon,991492,True,True,0,1,True,True,True,,True,0.999999028323524*Ef**2*epsilon,6,Ef**2*epsilon,5,1.53783779867659e-09,3.013134442370947e-05,0.9999999999976643,0.9999999999976686,True
352,PhySO,Feynman,feynman_II_27_18,73,2,0.01,Ef**2*epsilon,990048,True,True,0,1,True,True,True,,True,epsilon*(Ef**2 + 0.00126839822396127*Ef**2.0),11,1.0*Ef**2*epsilon,6,0.002584866884290153,0.03930922456131643,0.9999960321716205,0.9999960256909725,True
353,PhySO,Feynman,feynman_II_27_18,73,3,0.01,Ef**2*epsilon,990514,True,True,0,1,True,True,True,,True,0.999731726913496*Ef**2*epsilon,6,Ef**2*epsilon,5,0.00011580657070671078,0.008299684188553652,0.9999998222250294,0.999999821565076,True
354,PhySO,Feynman,feynman_II_27_18,73,4,0.01,Ef**2*epsilon,990599,True,True,0,1,True,True,True,,True,1.00024815851177*Ef**2*epsilon,6,Ef**2*epsilon,5,9.978198981630333e-05,0.007657634837575991,0.9999998475347116,0.9999998479732086,True
355,PhySO,Feynman,feynman_II_34_2a,74,0,0.01,0.159*q*v/r,990242,True,True,0,1,True,True,True,,True,0.159136646699937*q*v/r,7,0.159*q*v/r,7,7.121904390484583e-09,6.612815627033477e-05,0.9999999656580504,0.9999999656306897,True
356,PhySO,Feynman,feynman_II_34_2a,74,1,0.01,0.159*q*v/r,768465,True,False,0,1,True,True,True,,True,0.159146877103523*q*v/r,7,0.159*q*v/r,7,1.4049713126007805e-09,2.9368611475042367e-05,0.9999999933339075,0.9999999933517786,True
357,PhySO,Feynman,feynman_II_34_2a,74,2,0.01,0.159*q*v/r,990273,True,True,0,1,True,True,True,,True,0.159159371269942*q*v/r,7,0.159*q*v/r,7,4.1724022359782316e-10,1.6054682827221685e-05,0.9999999979944935,0.9999999979927204,True
358,PhySO,Feynman,feynman_II_34_2a,74,3,0.01,0.159*q*v/r,759122,True,False,0,1,True,True,True,,True,0.159158595567581*q*v/r,7,0.159*q*v/r,7,2.8578092498224044e-10,1.3260620387675561e-05,0.9999999986326303,0.9999999986413486,True
359,PhySO,Feynman,feynman_II_34_2a,74,4,0.01,0.159*q*v/r,990387,True,True,0,1,True,True,True,,True,0.159082739502004*q*v/r,7,0.159*q*v/r,7,1.0972356336493131e-07,0.00026148768091616305,0.9999994675300937,0.9999994722225981,True
360,PhySO,Feynman,feynman_II_34_2,75,0,0.01,0.5*q*r*v,990888,True,True,0,1,True,True,True,,True,0.499932570569191*q*r*v,5,0.5*q*r*v,5,5.019671299781792e-06,0.0018187119732760888,0.9999999464396435,0.9999999461128359,True
361,PhySO,Feynman,feynman_II_34_2,75,1,0.01,0.5*q*r*v,463659,True,False,0,1,True,True,True,,True,0.4999700686941*q*r*v,5,0.5*q*r*v,5,9.83106564654642e-07,0.0008110394501762592,0.9999999894041789,0.9999999895008811,True
362,PhySO,Feynman,feynman_II_34_2,75,2,0.01,0.5*q*r*v,991745,True,True,0,1,True,True,True,,True,0.499966901972012*q*r*v,5,0.5*q*r*v,5,1.2196581466595083e-06,0.0008879641525730613,0.9999999871162378,0.9999999871055858,True
363,PhySO,Feynman,feynman_II_34_2,75,3,0.01,0.5*q*r*v,309359,True,False,0,1,True,True,True,,True,0.500032735332142*q*r*v,5,0.5*q*r*v,5,1.1740272026179138e-06,0.0008873013190708305,0.9999999873751368,0.9999999873421426,True
364,PhySO,Feynman,feynman_II_34_2,75,4,0.01,0.5*q*r*v,990291,True,True,0,1,True,True,True,,True,0.500154787309514*q*r*v,5,0.5*q*r*v,5,2.6309879522181466e-05,0.004195329227679446,0.9999997184299949,0.9999997178349728,True
365,PhySO,Feynman,feynman_II_34_11,76,0,0.01,0.5*B*g_*q/m,288108,True,False,0.001007080078125*B*q/m,0.5*g_/(0.5*g_ - 0.001007080078125),True,True,True,,True,0.500362118177727*B*g_*q/m - 0.00110648210066172*B*q/m,16,B*q*(0.5*g_ - 0.00101)/m,11,3.7760973081852365e-06,0.0013166178884696808,0.9999998519924284,0.9999998566418692,True
366,PhySO,Feynman,feynman_II_34_11,76,1,0.01,0.5*B*g_*q/m,990119,True,True,0,1,True,True,True,,True,0.500022037632655*B*g_*q*exp(9.96998924523699e-6*g_**2)/m,14,0.5*B*g_*q/m,8,2.3232138456815445e-06,0.0009454230672974918,0.99999991021469,0.999999909787792,True
367,PhySO,Feynman,feynman_II_34_11,76,2,0.01,0.5*B*g_*q/m,742053,True,False,0.0005035400390625*B*q/(g_*m),g_/(g_ - 0.001007080078125/g_),True,True,True,,True,0.500117710012285*B*q*(g_ - 0.001300617768588/g_)/m,14,0.5*B*q*(g_ - 0.00101/g_)/m,14,1.5949336428073588e-06,0.0008563069684754755,0.999999937516069,0.9999999382436277,True
368,PhySO,Feynman,feynman_II_34_11,76,3,0.01,0.5*B*g_*q/m,992847,True,True,0,1,True,True,True,,True,B*q*(0.500111960342743*g_ - 0.0003468438436297)/m,11,0.5*B*g_*q/m,8,3.5576061446531094e-07,0.00041017721326283097,0.9999999858275149,0.9999999859650749,True
369,PhySO,Feynman,feynman_II_34_11,76,4,0.01,0.5*B*g_*q/m,250867,True,False,-0.001007080078125*B*q/m,g_/(g_ + 0.00201416015625),True,True,True,,True,0.499745112167541*B*q*(g_ + 0.0020305117699329)/m,10,0.5*B*q*(g_ + 0.00201)/m,10,3.199707969658946e-06,0.0011419222381009197,0.9999998761943798,0.9999998747800797,True
370,PhySO,Feynman,feynman_II_34_29a,77,0,0.01,0.08*h*q/m,759263,True,False,0,1,True,True,True,,True,0.0795682813023886*h*q/m,7,0.08*h*q/m,7,1.7896716571872987e-09,3.3280458500469985e-05,0.9999999655734321,0.9999999654625531,True
371,PhySO,Feynman,feynman_II_34_29a,77,1,0.01,0.08*h*q/m,990166,True,True,0,1,True,True,True,,True,0.0796272604509317*h*q/m,7,0.08*h*q/m,7,5.317102435032842e-08,0.0001804901042363986,0.9999989904662299,0.9999989803612295,True
372,PhySO,Feynman,feynman_II_34_29a,77,2,0.01,0.08*h*q/m,800073,True,False,0,1,True,True,True,,True,0.0795796849482336*h*q/m,7,0.08*h*q/m,7,1.0408976641451978e-10,8.002577547545173e-06,0.9999999979943853,0.9999999979984423,True
373,PhySO,Feynman,feynman_II_34_29a,77,3,0.01,0.08*h*q/m,992158,True,True,0,1,True,True,True,,True,0.0795651206335323*h*q*exp(-4.73663961902469e-5*I/pi)/m,14,0.08*h*q/m,7,3.2366552520313645e-09,4.437266806327216e-05,0.9999999376470551,0.9999999376682395,True
374,PhySO,Feynman,feynman_II_34_29a,77,4,0.01,0.08*h*q/m,681611,True,False,0,1,True,True,True,,True,0.07958241059874*h*q/m,7,0.08*h*q/m,7,5.228221254143287e-10,1.7889730836247238e-05,0.9999999900176142,0.9999999899959988,True
375,PhySO,Feynman,feynman_II_34_29b,78,0,0.01,6.28*B*Jz*g_*mom/h,993513,True,True,B*mom*(0.0009765625*Jz*g_ - 0.00299072265625*h)/h,6.283203125*Jz*g_/(6.2822265625*Jz*g_ + 0.00299072265625*h),True,True,True,,True,6.28196666621384*B*Jz*g_*mom/h + 0.0034413440281832*B*mom,14,B*mom*(6.28*Jz*g_ + 0.00299*h)/h,14,0.0013823011244048116,0.0216890790901367,0.9999999706823502,0.9999999707518689,True
376,PhySO,Feynman,feynman_II_34_29b,78,1,0.01,6.28*B*Jz*g_*mom/h,990023,True,True,0,1,True,True,True,,True,6.28367551983756*B*Jz*g_*mom/h - 0.0009885025074421*B*g_*mom,15,6.28*B*Jz*g_*mom/h,9,0.0003346362869599078,0.013452837306745274,0.9999999929022867,0.9999999931625354,True
377,PhySO,Feynman,feynman_II_34_29b,78,2,0.01,6.28*B*Jz*g_*mom/h,992585,True,True,B*Jz*mom*(0.00633063912391663 - 0.0029296875*g_)/h,g_/(g_ - 0.001007080078125),False,False,True,,True,6.28648553827235*B*Jz*mom*(g_ - 0.0013098258607875)/h,11,6.29*B*Jz*mom*(g_ - 0.00101)/h,11,0.0038381548312772253,0.03814243384394645,0.9999999207773175,0.9999999208362038,True
378,PhySO,Feynman,feynman_II_34_29b,78,3,0.01,6.28*B*Jz*g_*mom/h,993847,True,True,0,1,True,True,True,,True,6.28390997778253*B*Jz*g_*mom*exp(-3.9210320660287e-5*g_)/h,13,6.28*B*Jz*g_*mom/h,9,0.00021376383540636806,0.008156465991505686,0.9999999955005694,0.999999995532096,True
379,PhySO,Feynman,feynman_II_34_29b,78,4,0.01,6.28*B*Jz*g_*mom/h,994020,True,True,0,1,True,True,True,,True,6.28368306803134*B*Jz*mom*(g_ - 0.0004276724870932)/h,11,6.28*B*Jz*g_*mom/h,9,0.0003903963911741702,0.012912126380395138,0.9999999919484244,0.9999999920899343,True
380,PhySO,Feynman,feynman_II_35_18,79,0,0.01,n_0/(2*cosh(B*mom/(T*kb))),992434,True,True,0.5*n_0/cosh(B*mom/(T*kb)) - 0.635986328125*n_0*exp(-0.716*B*mom/(T*kb)),0.786*exp(0.716*B*mom/(T*kb))/cosh(B*mom/(T*kb)),False,False,False,,False,0.635839332150775*n_0*exp(-0.715962582661109*B*mom/(T*kb)),14,0.636*n_0*exp(-0.716*B*mom/(T*kb)),14,0.0010759748922607823,0.026205269159117334,0.9893357915512784,0.9893355687343186,False
381,PhySO,Feynman,feynman_II_35_18,79,1,0.01,n_0/(2*cosh(B*mom/(T*kb))),992091,True,True,-0.20001220703125*n_0*log(-4.94*T*kb/(B*mom)) + 0.5*n_0/cosh(B*mom/(T*kb)) + 0.03997802734375,0.5*n_0/((0.20001220703125*n_0*log(-4.94*T*kb/(B*mom)) - 0.03997802734375)*cosh(B*mom/(T*kb))),False,False,False,,False,0.199787814897127*n_0*log(-4.94326737657685*T*kb/(B*mom)) - 0.0399151709813686,16,0.2*n_0*log(-4.94*T*kb/(B*mom)) - 0.04,16,inf,inf,0.0,0.0,False
382,PhySO,Feynman,feynman_II_35_18,79,2,0.01,n_0/(2*cosh(B*mom/(T*kb))),994446,True,True,0.5*n_0/cosh(B*mom/(T*kb)) - 1.0*exp(-0.981*I*B*mom/(T*kb*n_0)),0.5*n_0*exp(0.981*I*B*mom/(T*kb*n_0))/cosh(B*mom/(T*kb)),False,False,False,,False,exp(-0.980596432552091*I*B*mom/(T**1.0*kb**1.0*n_0**1.0)),15,exp(-0.981*I*B*mom/(T*kb*n_0)),15,0.07578841284300931,0.23585006415887239,0.25697068349149854,0.24610368771162605,False
383,PhySO,Feynman,feynman_II_35_18,79,3,0.01,n_0/(2*cosh(B*mom/(T*kb))),991479,True,True,,,,,,LowReward,False,(0.585382538647866*I)*T**0.5*kb**0.5/(B**0.5*mom**0.5),16,0.585*I*T**0.5*kb**0.5/(B**0.5*mom**0.5),15,0.46482441607695646,0.6027328805784525,-3.596216054969161,0.0,False
384,PhySO,Feynman,feynman_II_35_18,79,4,0.01,n_0/(2*cosh(B*mom/(T*kb))),990787,True,True,0.5*n_0/cosh(B*mom/(T*kb)) - cos(26.6 - 0.351*T*kb*n_0**0.5/(B*mom)),0.5*n_0/(cos(26.6 - 0.351*T*kb*n_0**0.5/(B*mom))*cosh(B*mom/(T*kb))),False,False,False,,False,cos(26.6087302629363 - 0.350848210793406*T*kb*n_0**0.5/(B*mom)),16,cos(26.6 - 0.351*T*kb*n_0**0.5/(B*mom)),16,0.030926569394009867,0.1334413307364479,0.6947155123748129,0.6924036928007549,False
385,PhySO,Feynman,feynman_II_35_21,80,0,0.01,mom*n_rho*tanh(B*mom/(T*kb)),990569,True,True,mom*n_rho*tanh(B*mom/(T*kb)) - n_rho*(mom - 0.204986572265625*T*kb/B),mom*tanh(B*mom/(T*kb))/(mom - 0.204986572265625*T*kb/B),False,False,False,,False,1.00123863427908*n_rho*(mom - 0.20495117712938*T*kb/B),12,1.0*n_rho*(mom - 0.205*T*kb/B),12,0.8511755909160836,0.6459081496596514,0.9654788680791405,0.9654616901371115,False
386,PhySO,Feynman,feynman_II_35_21,80,1,0.01,mom*n_rho*tanh(B*mom/(T*kb)),990710,True,True,n_rho*(B*mom*tanh(B*mom/(T*kb)) - B*mom + 0.20599365234375*T*kb)/B,B*mom*tanh(B*mom/(T*kb))/(B*mom - 0.20599365234375*T*kb),False,False,False,,False,mom*n_rho - 0.20551269250952*T*kb*n_rho/B,12,n_rho*(B*mom - 0.206*T*kb)/B,13,0.8634170070995456,0.6489955538606188,0.9656350013197399,0.9658980478723336,False
387,PhySO,Feynman,feynman_II_35_21,80,2,0.01,mom*n_rho*tanh(B*mom/(T*kb)),990733,True,True,mom*n_rho*tanh(B*mom/(T*kb)) - n_rho*(mom - 0.207000732421875*T*kb/B),mom*tanh(B*mom/(T*kb))/(mom - 0.207000732421875*T*kb/B),False,False,False,,False,n_rho*(mom - 0.20696737089241*T*kb/B),11,n_rho*(mom - 0.207*T*kb/B),11,0.8703531227156395,0.6430374454733035,0.9660404139720101,0.9661014224692899,False
388,PhySO,Feynman,feynman_II_35_21,80,3,0.01,mom*n_rho*tanh(B*mom/(T*kb)),990373,True,True,mom*n_rho*tanh(B*mom/(T*kb)) - n_rho*(mom - 0.20599365234375*T*kb/B),mom*tanh(B*mom/(T*kb))/(mom - 0.20599365234375*T*kb/B),False,False,False,,False,n_rho*(mom - 0.206490607659625*T*kb/B),11,n_rho*(mom - 0.206*T*kb/B),11,0.8589975563826799,0.6491525947677539,0.9654040640804978,0.9650949045393297,False
389,PhySO,Feynman,feynman_II_35_21,80,4,0.01,mom*n_rho*tanh(B*mom/(T*kb)),990036,True,True,mom*n_rho*tanh(B*mom/(T*kb)) - n_rho*(mom - 0.2030029296875*T*kb/B),mom*tanh(B*mom/(T*kb))/(mom - 0.2030029296875*T*kb/B),False,False,False,,False,n_rho*(mom - 0.202847862795994*T*kb/B),11,n_rho*(mom - 0.203*T*kb/B),11,0.8640626739974988,0.6558983701146461,0.964670273303898,0.9653445053756594,False
390,PhySO,Feynman,feynman_II_36_38,81,0,0.01,mom*(H*c**2*epsilon + M*alpha)/(T*c**2*epsilon*kb),991613,True,True,-0.135986328125*H*alpha*mom/(T*kb) + 1.0*M*alpha*mom/(T*c**2*epsilon*kb) - 0.135986328125,mom*(H*c**2*epsilon + M*alpha)/(c**2*epsilon*(H*mom*(0.135986328125*alpha + 1) + 0.135986328125*T*kb)),False,False,False,,False,0.136369619692815 + mom*(0.136369619692815*H*alpha + H)/(T*kb),16,0.136 + mom*(0.136*H*alpha + H)/(T*kb),16,0.22582002847786664,0.2940583063408305,0.8272567629196828,0.8241551607745395,False
391,PhySO,Feynman,feynman_II_36_38,81,1,0.01,mom*(H*c**2*epsilon + M*alpha)/(T*c**2*epsilon*kb),992119,True,True,mom*(-H*c**2*epsilon*(0.17498779296875*alpha + 0.989013671875) + H*c**2*epsilon + M*alpha)/(T*c**2*epsilon*kb),(H*c**2*epsilon + M*alpha)/(H*c**2*epsilon*(0.17498779296875*alpha + 0.989013671875)),False,False,False,,False,H*mom*(0.174831196288465*alpha/kb + 0.988823729362913/kb)/T,18,H*mom*(0.175*alpha + 0.989)/(T*kb),14,0.22974255374588204,0.28086755030690025,0.8228185756309039,0.8229888686605829,False
392,PhySO,Feynman,feynman_II_36_38,81,2,0.01,mom*(H*c**2*epsilon + M*alpha)/(T*c**2*epsilon*kb),990250,True,True,-0.13299560546875*H*alpha*mom/(T*kb) + 0.00370186567306519*H*mom/(T*kb) + M*alpha*mom/(T*c**2*epsilon*kb) - 0.13299560546875,7.51904543368518*mom*(H*c**2*epsilon + M*alpha)/(c**2*epsilon*(H*mom*(alpha + 7.4912109375) + T*kb)),False,False,False,,False,0.133491732355937*H*mom*(alpha + 7.49110062736797)/(T*kb) + 0.133491732355937,15,0.133*H*mom*(alpha + 7.49)/(T*kb) + 0.133,15,0.22452001882816464,0.290664669045427,0.8203459413811183,0.8177700773512919,False
