,algorithm,data_group,dataset,EQ NB,random_state,target_noise,true_model,# EVALUATIONS,STARTED,FINISHED,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,symbolic_model,model_size,simplified_symbolic_model,simplified_complexity,mse_test,mae_test,r2_test,r2_zero_test,accuracy_solution
143,PhySO,Feynman,feynman_I_30_3,29,3,0.0,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),990916,True,True,-0.655029296875*Int_0*exp(-cos(n*theta + 0.051)) - 2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1),-3.05322265625*exp(cos(n*theta + 0.051))*sin(n*theta/2)**2/(cos(theta) - 1),False,False,False,,False,0.654598020894237*Int_0*exp(-cos(n*theta + 0.0509713497138754)),12,0.655*Int_0*exp(-cos(n*theta + 0.051)),12,2.5562286582763023,inf,0.6203600806143559,0.6230318819529441,False
144,PhySO,Feynman,feynman_I_30_3,29,4,0.0,2*Int_0*sin(n*theta/2)**2/(1 - cos(theta)),994793,True,True,-2*Int_0*sin(n*theta/2)**2/(cos(theta) - 1) - 1.212890625*Int_0*exp(-1.21*cos(0.997*n*theta))/theta,-1.64892578125*theta*exp(1.21*cos(0.997*n*theta))*sin(n*theta/2)**2/(cos(theta) - 1),False,False,False,,False,1.21342200128008*Int_0*exp(-1.2101198133671*cos(0.997278615428515*n*theta))/theta,14,1.21*Int_0*exp(-1.21*cos(0.997*n*theta))/theta,14,1.7252401507892294,inf,0.7481197012447618,0.7493204522841166,False
145,PhySO,Feynman,feynman_I_32_5,31,0,0.0,0.053*a**2*q**2/(c**3*epsilon),65,True,False,0,1,True,True,True,,True,0.0530516476972984*a**2*q**2/(c**3.0*epsilon**1.0),14,0.053*a**2*q**2/(c**3*epsilon),14,5.492935185575249e-31,inf,1.0,1.0,True
146,PhySO,Feynman,feynman_I_32_5,31,1,0.0,0.053*a**2*q**2/(c**3*epsilon),37,True,False,0.106*a**2*q**2/(c**3*epsilon),-1,False,False,True,,True,-0.0530516442347095*a**2*q**2/(c**3.0*epsilon**1.0),14,-0.053*a**2*q**2/(c**3*epsilon),14,2.761735964137683,inf,-3.4846035955975143,0.0,False
147,PhySO,Feynman,feynman_I_32_5,31,2,0.0,0.053*a**2*q**2/(c**3*epsilon),77,True,False,0,1,True,True,True,,True,0.0530516476972984*a**2*q**2/(c**3*epsilon),14,0.053*a**2*q**2/(c**3*epsilon),14,5.314742685806334e-31,inf,1.0,1.0,True
148,PhySO,Feynman,feynman_I_32_5,31,3,0.0,0.053*a**2*q**2/(c**3*epsilon),67,True,False,0,1,True,True,True,,True,0.0530516476972984*a**2*q**2.0/(c**3.0*epsilon**1.0),14,0.053*a**2*q**2/(c**3*epsilon),14,5.296670693752093e-31,inf,1.0,1.0,True
149,PhySO,Feynman,feynman_I_32_5,31,4,0.0,0.053*a**2*q**2/(c**3*epsilon),93,True,False,0,1,True,True,True,,True,0.0530516476972984*a**2*q**2/(c**3*epsilon),14,0.053*a**2*q**2/(c**3*epsilon),14,5.896795507457736e-31,inf,1.0,1.0,True
150,PhySO,Feynman,feynman_I_32_17,32,0,0.0,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,991061,True,True,Ef**2*c*epsilon*r**2*(4.189453125*omega**4 - 0.00201416015625*(omega**2 - omega_0**2)**2*exp(10.8*omega/omega_0))/(omega**2 - omega_0**2)**2,2080*omega**4*exp(-10.8*omega/omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,0.0020780162022972*Ef**2*c*epsilon*r**2*exp(10.7746726745155*omega/omega_0),17,0.00201*Ef**2*c*epsilon*r**2*exp(10.8*omega/omega_0),17,0.018530761240863853,inf,0.9991471810853857,0.9991623572025639,True
151,PhySO,Feynman,feynman_I_32_17,32,1,0.0,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990300,True,True,Ef**2*c*epsilon*r**2*(4.189453125*omega**4 - 0.00201416015625*(omega**2 - omega_0**2)**2*exp(10.8*omega/omega_0))/(omega**2 - omega_0**2)**2,2080*omega**4*exp(-10.8*omega/omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,0.0021070243220167*Ef**2*c*epsilon*r**2*exp(10.7480457697458*omega/omega_0),17,0.00201*Ef**2*c*epsilon*r**2*exp(10.7*omega/omega_0),17,0.018317484509923345,inf,0.9991468864881614,0.9991454998649312,True
152,PhySO,Feynman,feynman_I_32_17,32,2,0.0,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,991791,True,True,Ef**2*c*epsilon*r**2*(4.189453125*omega**4 - 0.00201416015625*(omega**2 - omega_0**2)**2*exp(10.7*omega/omega_0))/(omega**2 - omega_0**2)**2,2080*omega**4*exp(-10.7*omega/omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,0.0021322182338636*Ef**2*c*epsilon*r**2*exp(10.7242795111766*omega/omega_0),17,0.00201*Ef**2*c*epsilon*r**2*exp(10.7*omega/omega_0),17,0.01840876736694167,inf,0.999151180127651,0.9991438294300751,True
153,PhySO,Feynman,feynman_I_32_17,32,3,0.0,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,990193,True,True,4.189453125*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2 - 3.5361328125*Ef**2*c*epsilon*r**2*exp(-omega_0/omega),1.19*omega**4*exp(omega_0/omega)/(omega**2 - omega_0**2)**2,False,False,False,,False,3.53616133113563*Ef**2*c*epsilon*r**2*exp(-omega_0/omega),17,3.54*Ef**2*c*epsilon*r**2*exp(-omega_0/omega),17,7.424100340904767,inf,0.672152355463741,0.6700097659195757,False
154,PhySO,Feynman,feynman_I_32_17,32,4,0.0,4.19*Ef**2*c*epsilon*omega**4*r**2/(omega**2 - omega_0**2)**2,991388,True,True,Ef**2*c*epsilon*r**2*(4.189453125*omega**4 - 0.00201416015625*(omega**2 - omega_0**2)**2*exp(10.7*omega/omega_0))/(omega**2 - omega_0**2)**2,2080*omega**4*exp(-10.7*omega/omega_0)/(omega**2 - omega_0**2)**2,False,False,False,,False,0.00210915266197051*Ef**2*c*epsilon*r**2*exp(10.745359524459*omega/omega_0),17,0.00201*Ef**2*c*epsilon*r**2*exp(10.7*omega/omega_0),17,0.018312512969797634,inf,0.9991752785552517,0.9991433707281547,True
155,PhySO,Feynman,feynman_I_34_8,33,0,0.0,B*q*v/p,990304,True,True,0,1,True,True,True,,True,B*q*v/p,7,B*q*v/p,7,0.0,inf,1.0,1.0,True
156,PhySO,Feynman,feynman_I_34_8,33,1,0.0,B*q*v/p,990050,True,True,0,1,True,True,True,,True,B*q*v/p,7,B*q*v/p,7,0.0,inf,1.0,1.0,True
157,PhySO,Feynman,feynman_I_34_8,33,2,0.0,B*q*v/p,990435,True,True,0,1,True,True,True,,True,B*q*v/p,7,B*q*v/p,7,0.0,inf,1.0,1.0,True
158,PhySO,Feynman,feynman_I_34_8,33,3,0.0,B*q*v/p,990028,True,True,0,1,True,True,True,,True,B*q*v/p,7,B*q*v/p,7,0.0,inf,1.0,1.0,True
159,PhySO,Feynman,feynman_I_34_8,33,4,0.0,B*q*v/p,990287,True,True,0,1,True,True,True,,True,B*q*v/p,7,B*q*v/p,7,0.0,inf,1.0,1.0,True
160,PhySO,Feynman,feynman_I_34_1,34,0,0.0,c*omega_0/(c - v),990453,True,True,0,1,True,True,True,,True,omega_0/(1.0 - 1.0*v/c),12,c*omega_0/(c - v),10,0.0,inf,1.0,1.0,True
161,PhySO,Feynman,feynman_I_34_1,34,1,0.0,c*omega_0/(c - v),992529,True,True,0,1,True,True,True,,True,omega_0/(1.0 - 1.0*v/c),12,c*omega_0/(c - v),10,0.0,inf,1.0,1.0,True
162,PhySO,Feynman,feynman_I_34_1,34,2,0.0,c*omega_0/(c - v),992334,True,True,0,1,True,True,True,,True,-1/(-1.0/omega_0 + v/(c*omega_0)),18,c*omega_0/(c - v),10,3.346377542231478e-31,inf,1.0,1.0,True
163,PhySO,Feynman,feynman_I_34_1,34,3,0.0,c*omega_0/(c - v),992714,True,True,c*omega_0/(c - v),zoo/(c - v),False,False,False,,False,0,1,0,1,inf,inf,0.0,0.0,False
164,PhySO,Feynman,feynman_I_34_1,34,4,0.0,c*omega_0/(c - v),990934,True,True,0,1,True,True,True,,True,omega_0/(1.0 - v*exp(-1.1027260487259e-17*v/c)/c),19,c*omega_0/(c - v),10,0.0,inf,1.0,1.0,True
165,PhySO,Feynman,feynman_I_34_14,35,0,0.0,omega_0*(c + v)/(c**2 - v**2)**0.5,992116,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - omega_0*exp(v/(c - c/(0.998*c/v - 0.302) + v)),(c + v)*exp(-v/(c - c/(0.998*c/v - 0.302) + v))/(c**2 - v**2)**0.5,False,False,False,,False,omega_0*exp(v/(c + c/(-0.998210194029585*c/v + 0.301793120346819) + v)),22,omega_0*exp(v/(c - c/(0.998*c/v - 0.302) + v)),23,1.6756122797462062e-07,inf,0.9999999317948557,0.9999999327151519,True
166,PhySO,Feynman,feynman_I_34_14,35,1,0.0,omega_0*(c + v)/(c**2 - v**2)**0.5,990926,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 + omega_0*(0.8680419921875*log((c - 1.14*v)/c) - 1),(-c - v)/((c**2 - v**2)**0.5*(0.8680419921875*log((c - 1.14*v)/c) - 1)),False,False,False,,False,-0.867601781487527*omega_0*log(1.0 - 1.13974127848156*v/c) + omega_0,14,omega_0*(1 - 0.868*log((c - 1.14*v)/c)),16,1.4277378965039216e-06,inf,0.9999994535294641,0.9999994537056104,True
167,PhySO,Feynman,feynman_I_34_14,35,2,0.0,omega_0*(c + v)/(c**2 - v**2)**0.5,990953,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - omega_0*(c - v/(0.48199462890625*exp(v/c) - 1.47802734375))/c,c*(c + v)/((c - v/(0.48199462890625*exp(v/c) - 1.47802734375))*(c**2 - v**2)**0.5),False,False,False,,False,omega_0*(c + v/(1.47815760185028 - 0.48223067207022*exp(v/c)))/c,21,omega_0*(c - v/(0.482*exp(v/c) - 1.48))/c,22,5.36163388068272e-07,inf,0.9999997959675078,0.9999997939854016,True
168,PhySO,Feynman,feynman_I_34_14,35,3,0.0,omega_0*(c + v)/(c**2 - v**2)**0.5,991750,True,True,-omega_0*(c + v)**0.5*(1/(c - v))**0.5 + omega_0*(c + v)/(c**2 - v**2)**0.5,(c + v)**0.5/((c**2 - v**2)**0.5*(1/(c - v))**0.5),False,False,False,,False,1.41421187481815*(omega_0**2*v/(c - v) + 0.500003863438799*omega_0**2)**0.5,22,0.999893182771602*omega_0**1.0*(c + v)**0.5*(1/(c - v))**0.5,19,2.3351874320780107e-11,inf,0.9999999999910563,0.9999999999911595,True
169,PhySO,Feynman,feynman_I_34_14,35,4,0.0,omega_0*(c + v)/(c**2 - v**2)**0.5,990768,True,True,omega_0*(c + v)/(c**2 - v**2)**0.5 - omega_0*(c + v*exp(v/(1.99*c - 1.35*v)))/c,c*(c + v)/((c + v*exp(v/(1.99*c - 1.35*v)))*(c**2 - v**2)**0.5),False,False,False,,False,omega_0 + omega_0*v*exp(1/(c*(1.98642152248153/v + 0.503417823801443/c) - 1.85566122307259))/c,26,omega_0*(c + v*exp(v/(1.99*c - 1.35*v)))/c,21,1.2144905417466497e-07,inf,0.9999999606332234,0.9999999561405808,True
170,PhySO,Feynman,feynman_I_34_27,36,0,0.0,0.159*h*omega,991146,True,True,0,1,True,True,True,,True,0.159154943091895*h*omega,4,0.159*h*omega,4,1.1672541538216727e-29,inf,1.0,1.0,True
171,PhySO,Feynman,feynman_I_34_27,36,1,0.0,0.159*h*omega,991412,True,True,0,1,True,True,True,,True,0.159154943091895*h*omega,4,0.159*h*omega,4,1.1563189847535425e-29,inf,1.0,1.0,True
172,PhySO,Feynman,feynman_I_34_27,36,2,0.0,0.159*h*omega,990159,True,True,0,1,True,True,True,,True,0.159154943091895*h*omega,4,0.159*h*omega,4,1.1564796211776e-29,inf,1.0,1.0,True
173,PhySO,Feynman,feynman_I_34_27,36,3,0.0,0.159*h*omega,991248,True,True,0,1,True,True,True,,True,0.159154943091895*h*omega,4,0.159*h*omega,4,1.1591493344813018e-29,inf,1.0,1.0,True
174,PhySO,Feynman,feynman_I_34_27,36,4,0.0,0.159*h*omega,991000,True,True,0,1,True,True,True,,True,0.159154943091895*h*omega,4,0.159*h*omega,4,1.1548507520604389e-29,inf,1.0,1.0,True
175,PhySO,Feynman,feynman_I_37_4,37,0,0.0,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,996357,True,True,(2*I1**0.5*I2**0.5 - 0.9630126953125*I1 - 0.9649658203125*I2)*cos(delta),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + (0.9630126953125*I1 + 0.9649658203125*I2)*cos(delta)),False,False,False,,False,I1 + 0.999587762435177*I2 + 0.999175694810164*(0.962816395381849*I1 + 0.964581324011713*I2)*cos(delta),16,I1 + I2 + (0.963*I1 + 0.965*I2)*cos(delta),13,0.0377130161039275,inf,0.9954164018790944,0.995316990852866,False
176,PhySO,Feynman,feynman_I_37_4,37,1,0.0,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,996697,True,True,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2 - (0.9659423828125*I1 + 0.9649658203125*I2)*(cos(delta) + 1.035888671875),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/((0.9659423828125*I1 + 0.9649658203125*I2)*(cos(delta) + 1.035888671875)),False,False,False,,False,(0.966042024922905*I1 + 0.964803210964496*I2)*(cos(delta) + 1.03644867390557),12,(0.966*I1 + 0.965*I2)*(cos(delta) + 1.04),12,0.03803008260678832,inf,0.995295994434499,0.9953878113510014,False
177,PhySO,Feynman,feynman_I_37_4,37,2,0.0,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,993526,True,True,I1**0.5*I2**0.5*(2*delta**0.5 - 2.00390625*(delta - 0.02398681640625)**0.5)*cos(delta)/delta**0.5,(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(2.00390625*I1**0.5*I2**0.5*(delta - 0.02398681640625)**0.5*cos(delta)/delta**0.5 + I1 + I2),False,False,False,,False,2.00355420033921*I1**0.5*I2**0.5*(delta - 0.023872966713605)**0.5*cos(delta)/delta**0.5 + I1 + I2,21,2.0*I1**0.5*I2**0.5*(delta - 0.024)**0.5*cos(delta)/delta**0.5 + I1 + I2,21,0.00011581428862914608,inf,0.9999858925029785,0.9999858234555771,True
178,PhySO,Feynman,feynman_I_37_4,37,3,0.0,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,992296,True,True,(-I1**2 + 2*I1**1.5*I2**0.5 - I2*(1.00701904296875*I1 - 0.04998779296875*I2))*cos(delta)/I1,(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(I1 + I2 + (I1 + I2*(0.00701904296875 + (I1 - 0.04998779296875*I2)/I1))*cos(delta)),False,False,False,,False,I1 + I2 + (I1 + I2*(0.007233974739066 + (I1 - 0.0495165900464412*I2)/I1))*cos(delta),21,I1 + I2 + (I1 + I2*(0.00702 + (I1 - 0.05*I2)/I1))*cos(delta),21,0.032086846054415745,inf,0.9961048662751217,0.996019134415881,False
179,PhySO,Feynman,feynman_I_37_4,37,4,0.0,2*I1**0.5*I2**0.5*cos(delta) + I1 + I2,999048,True,True,2*I1**0.5*I2**0.5*(delta - 7.1875)*cos(delta)/(delta + 506.8125),(2*I1**0.5*I2**0.5*cos(delta) + I1 + I2)/(1028*I1**0.5*I2**0.5*cos(delta)/(delta + 506.8125) + I1 + I2),False,False,False,,False,1027.8796125968*I1**0.5*I2**0.5*cos(delta)/(delta + 506.812831105627) + I1 + I2,18,1.03e+3*I1**0.5*I2**0.5*cos(delta)/(delta + 507.0) + I1 + I2,18,0.0009552870749840843,inf,0.9998831280441398,0.9998841130698606,True
180,PhySO,Feynman,feynman_I_38_12,38,0,0.0,0.318*epsilon*h**2/(m*q**2),990162,True,True,0,1,True,True,True,,True,0.318309886183791*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,3.208517271977923e-30,inf,1.0,1.0,True
181,PhySO,Feynman,feynman_I_38_12,38,1,0.0,0.318*epsilon*h**2/(m*q**2),990737,True,True,0,1,True,True,True,,True,0.318309886183791*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,3.0636504592259902e-30,inf,1.0,1.0,True
182,PhySO,Feynman,feynman_I_38_12,38,2,0.0,0.318*epsilon*h**2/(m*q**2),990948,True,True,0,1,True,True,True,,True,0.318309886183791*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,3.1882775200408494e-30,inf,1.0,1.0,True
183,PhySO,Feynman,feynman_I_38_12,38,3,0.0,0.318*epsilon*h**2/(m*q**2),990295,True,True,0,1,True,True,True,,True,0.318309886183791*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,3.080915186389255e-30,inf,1.0,1.0,True
184,PhySO,Feynman,feynman_I_38_12,38,4,0.0,0.318*epsilon*h**2/(m*q**2),990385,True,True,0,1,True,True,True,,True,0.318309886183791*epsilon*h**2/(m*q**2),12,0.318*epsilon*h**2/(m*q**2),12,3.1391561862876855e-30,inf,1.0,1.0,True
185,PhySO,Feynman,feynman_I_39_1,39,0,0.0,1.5*V*pr,991916,True,True,0,1,True,True,True,,True,1.5*V*pr,4,1.5*V*pr,4,0.0,inf,1.0,1.0,True
186,PhySO,Feynman,feynman_I_39_1,39,1,0.0,1.5*V*pr,991134,True,True,0,1,True,True,True,,True,1.5*V*pr,4,1.5*V*pr,4,0.0,inf,1.0,1.0,True
187,PhySO,Feynman,feynman_I_39_1,39,2,0.0,1.5*V*pr,991477,True,True,0,1,True,True,True,,True,1.5*V*pr,4,1.5*V*pr,4,0.0,inf,1.0,1.0,True
188,PhySO,Feynman,feynman_I_39_1,39,3,0.0,1.5*V*pr,990027,True,True,0,1,True,True,True,,True,1.5*V*pr,4,1.5*V*pr,4,0.0,inf,1.0,1.0,True
189,PhySO,Feynman,feynman_I_39_1,39,4,0.0,1.5*V*pr,990723,True,True,0,1,True,True,True,,True,1.5*V*pr,4,1.5*V*pr,4,0.0,inf,1.0,1.0,True
190,PhySO,Feynman,feynman_I_39_11,40,0,0.0,V*pr/(gamma - 1),990829,True,True,0,1,True,True,True,,True,1.0*V*pr/(gamma - 1.0),9,V*pr/(gamma - 1),8,0.0,inf,1.0,1.0,True
191,PhySO,Feynman,feynman_I_39_11,40,1,0.0,V*pr/(gamma - 1),992758,True,True,0,1,True,True,True,,True,V*pr/(gamma - 1.0),8,V*pr/(gamma - 1),8,0.0,inf,1.0,1.0,True
192,PhySO,Feynman,feynman_I_39_11,40,2,0.0,V*pr/(gamma - 1),990069,True,True,0,1,True,True,True,,True,V*pr/(gamma - 1.0),8,V*pr/(gamma - 1),8,0.0,inf,1.0,1.0,True
193,PhySO,Feynman,feynman_I_39_11,40,3,0.0,V*pr/(gamma - 1),994463,True,True,0,1,True,True,True,,True,V*pr/(1.0*gamma - 1.0),10,V*pr/(gamma - 1),8,0.0,inf,1.0,1.0,True
194,PhySO,Feynman,feynman_I_39_11,40,4,0.0,V*pr/(gamma - 1),993147,True,True,0,1,True,True,True,,True,V*pr/(gamma - 1.0),8,V*pr/(gamma - 1),8,0.0,inf,1.0,1.0,True
195,PhySO,Feynman,feynman_I_39_22,41,0,0.0,T*kb*n/V,991884,True,True,0,1,True,True,True,,True,T*kb*n/V,7,T*kb*n/V,7,0.0,inf,1.0,1.0,True
196,PhySO,Feynman,feynman_I_39_22,41,1,0.0,T*kb*n/V,991869,True,True,0,1,True,True,True,,True,T*kb*n/V,7,T*kb*n/V,7,0.0,inf,1.0,1.0,True
197,PhySO,Feynman,feynman_I_39_22,41,2,0.0,T*kb*n/V,991860,True,True,0,1,True,True,True,,True,T*kb*n/V,7,T*kb*n/V,7,0.0,inf,1.0,1.0,True
198,PhySO,Feynman,feynman_I_39_22,41,3,0.0,T*kb*n/V,992179,True,True,0,1,True,True,True,,True,T*kb*n/V,7,T*kb*n/V,7,0.0,inf,1.0,1.0,True
199,PhySO,Feynman,feynman_I_39_22,41,4,0.0,T*kb*n/V,990206,True,True,0,1,True,True,True,,True,T*kb*n/V,7,T*kb*n/V,7,0.0,inf,1.0,1.0,True
200,PhySO,Feynman,feynman_I_40_1,42,0,0.0,n_0*exp(-g*m*x/(T*kb)),993426,True,True,n_0*exp(-g*m*x/(T*kb)) - log((0.277*exp(kb**0.5*(-T*n_0 + T)**0.5/(g**0.5*m**0.5*x**0.5)) + 1)**2) + 0.67,n_0*exp(-g*m*x/(T*kb))/(log((0.277*exp(kb**0.5*(-T*n_0 + T)**0.5/(g**0.5*m**0.5*x**0.5)) + 1)**2) - 0.67),False,False,False,,False,log(0.512360290394336*(0.276967056037432*exp(kb**0.5*(-T*n_0 + T)**0.5/(g**0.5*m**0.5*x**0.5)) + 1)**2),31,log((0.277*exp(kb**0.5*(-T*n_0 + T)**0.5/(g**0.5*m**0.5*x**0.5)) + 1)**2) - 0.67,31,inf,inf,0.0,0.0,False
201,PhySO,Feynman,feynman_I_40_1,42,1,0.0,n_0*exp(-g*m*x/(T*kb)),994480,True,True,,,,,,LowReward,False,-468.093751096124*g*n_0/(1.0*g*log(1220.28975692308*n_0) - g),17,-468.0*n_0/(log(n_0) + 6.11),9,41847.71797637836,inf,-99518.82504611101,0.0,False
202,PhySO,Feynman,feynman_I_40_1,42,2,0.0,n_0*exp(-g*m*x/(T*kb)),992708,True,True,,,,,,LowReward,False,cos(exp(1.19035968660818*(0.705738124892865*m**2/(T*kb/(g*x) + m)**2 + 1)**0.5))**2,28,cos(exp(1.19*(0.706*m**2/(T*kb/(g*x) + m)**2 + 1)**0.5))**2,28,0.19631013071123307,inf,0.5289967461917506,0.5278702270099316,False
203,PhySO,Feynman,feynman_I_40_1,42,3,0.0,n_0*exp(-g*m*x/(T*kb)),993231,True,True,,,,,,LowReward,False,sin(1.09549258256941*T*kb/(g*m*x))**2,16,sin(1.09*T*kb/(g*m*x))**2,16,0.25838257494037187,inf,0.3785054010927813,0.37653917166541795,False
204,PhySO,Feynman,feynman_I_40_1,42,4,0.0,n_0*exp(-g*m*x/(T*kb)),996707,True,True,,,,,,LowReward,False,1.58175151329161e-33*n_0,3,0,1,0.6341034210321941,inf,-0.4990605024442245,0.0,False
205,PhySO,Feynman,feynman_I_41_16,43,0,0.0,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990367,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0930398133372557*T*kb*omega**2/c**2,10,0.093*T*kb*omega**2/c**2,10,0.044917819734185786,inf,0.9951022344252769,0.9953311804145123,False
206,PhySO,Feynman,feynman_I_41_16,43,1,0.0,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),991247,True,True,0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),zoo/(1 - exp(0.159*h*omega/(T*kb))),False,False,False,,False,0,1,0,1,inf,inf,0.0,0.0,False
207,PhySO,Feynman,feynman_I_41_16,43,2,0.0,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990562,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0934713898054733*T*kb*omega**2/c**2,10,0.093*T*kb*omega**2/c**2,10,0.04286833817376412,inf,0.9951734377792492,0.9953363915316269,False
208,PhySO,Feynman,feynman_I_41_16,43,3,0.0,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),991127,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0932452832490929*T*kb*omega**2/c**2,10,0.093*T*kb*omega**2/c**2,10,0.04480242213137219,inf,0.9952823395416657,0.9954258645344648,False
209,PhySO,Feynman,feynman_I_41_16,43,4,0.0,0.016*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),990612,True,True,-0.093017578125*T*kb*omega**2/c**2 + 0.0159912109375*h*omega**3/(c**2*(exp(0.159*h*omega/(T*kb)) - 1)),0.172*h*omega/(T*kb*(exp(0.159*h*omega/(T*kb)) - 1)),False,False,False,,False,0.0932238220286866*T*kb*omega**2/c**2,10,0.093*T*kb*omega**2/c**2,10,0.04330324529420162,inf,0.9952906908064769,0.9951679132936688,False
210,PhySO,Feynman,feynman_I_43_16,44,0,0.0,Volt*mu_drift*q/d,990464,True,True,0,1,True,True,True,,True,Volt*mu_drift*q/d,7,Volt*mu_drift*q/d,7,0.0,inf,1.0,1.0,True
211,PhySO,Feynman,feynman_I_43_16,44,1,0.0,Volt*mu_drift*q/d,990591,True,True,0,1,True,True,True,,True,Volt*mu_drift*q/d,7,Volt*mu_drift*q/d,7,0.0,inf,1.0,1.0,True
212,PhySO,Feynman,feynman_I_43_16,44,2,0.0,Volt*mu_drift*q/d,990112,True,True,0,1,True,True,True,,True,Volt*mu_drift*q/d,7,Volt*mu_drift*q/d,7,0.0,inf,1.0,1.0,True
213,PhySO,Feynman,feynman_I_43_16,44,3,0.0,Volt*mu_drift*q/d,990096,True,True,0,1,True,True,True,,True,Volt*mu_drift*q/d,7,Volt*mu_drift*q/d,7,0.0,inf,1.0,1.0,True
214,PhySO,Feynman,feynman_I_43_16,44,4,0.0,Volt*mu_drift*q/d,990295,True,True,0,1,True,True,True,,True,Volt*mu_drift*q/d,7,Volt*mu_drift*q/d,7,0.0,inf,1.0,1.0,True
215,PhySO,Feynman,feynman_I_43_31,45,0,0.0,T*kb*mob,990338,True,True,0,1,True,True,True,,True,T*kb*mob,4,T*kb*mob,4,0.0,inf,1.0,1.0,True
216,PhySO,Feynman,feynman_I_43_31,45,1,0.0,T*kb*mob,990860,True,True,0,1,True,True,True,,True,T*kb*mob,4,T*kb*mob,4,0.0,inf,1.0,1.0,True
217,PhySO,Feynman,feynman_I_43_31,45,2,0.0,T*kb*mob,990508,True,True,0,1,True,True,True,,True,T*kb*mob,4,T*kb*mob,4,0.0,inf,1.0,1.0,True
218,PhySO,Feynman,feynman_I_43_31,45,3,0.0,T*kb*mob,990602,True,True,0,1,True,True,True,,True,T*kb*mob,4,T*kb*mob,4,0.0,inf,1.0,1.0,True
219,PhySO,Feynman,feynman_I_43_31,45,4,0.0,T*kb*mob,991655,True,True,0,1,True,True,True,,True,T*kb*mob,4,T*kb*mob,4,0.0,inf,1.0,1.0,True
220,PhySO,Feynman,feynman_I_43_43,46,0,0.0,kb*v/(A*(gamma - 1)),993241,True,True,0,1,True,True,True,,True,kb*v/(A*(1.0*gamma - 1.0)),13,kb*v/(A*(gamma - 1)),11,0.0,inf,1.0,1.0,True
221,PhySO,Feynman,feynman_I_43_43,46,1,0.0,kb*v/(A*(gamma - 1)),990571,True,True,0,1,True,True,True,,True,kb*v/(A*(gamma - 1.0)),11,kb*v/(A*(gamma - 1)),11,0.0,inf,1.0,1.0,True
