i_trial,noise,frac_real,n_evals,is_finished,r2,reward,symbolic_solution,expression,test_r2,test_expression,test_expression_pre,result_analysis_time
2,0.1,1e-06,244415,True,0.9753115915887745,0.8642105281002348,False,(1.324*r - 3.021)/(0.696*r + 1.858),0.9999749178109598,-3.077 + 2.869/(0.878 + 1.713/r),[add mul A exp sub log sub neg inv neg add inv div r R c c c E_t],34.03592920303345
3,0.1,1e-06,242184,True,0.980878520339145,0.8785181280567322,False,0.522*r*log(0.188*exp(4.419/r) + 0.599) - 0.227,0.999839396416069,0.498*r*log(0.159*exp(3.898/r) + 0.544) - 0.199,[add mul mul mul log add exp add inv div r R inv neg c c r A div c R E_t],122.38194179534912
10,0.1,1e-06,241235,True,0.9664416241404096,0.8451731859798766,False,-0.539*log(0.038*r*exp(7.225/r) + 1) + 3.892/r,0.0324500510972241,0.041*log(1000*r + 1),[mul log div sub div R exp div div inv div r R r div c r r R E_t],14.425187826156616
11,0.1,1e-06,241071,True,0.9677536065739556,0.8477645407665247,False,0.352 - 0.247*log(0.155*exp((1.571*r**2 + 0.637)/r) - 1),0.9848170006913778,1.436 - 0.018*log(0.048*exp(33.293*r + 0.03/r) - 1),[add neg add E_t div log div sub exp add div R r inv div R r c c inv A A],127.92604303359984
12,0.1,1e-06,242001,True,0.981559266677013,0.8804392843718222,False,0.421 - 0.413*log(exp((0.41*r**2 - 2.442)/r) + 0.055),0.99939017972783,0.396 - 0.431*log(exp(0.528*r - 1.893/r) + 0.096),[add mul log add exp sub div r R inv mul r inv R c A E_t],31.882023096084595
13,0.1,1e-06,242030,True,0.9804025234339736,0.8771999173788373,False,-1.844*r**0.453/(0.079*r**2 + 1)**0.226 + 2.854,0.9999495210054824,2.627 - 4.696*(1/(4.666 + 88.852/r**2))**0.214,[sub add A mul exp div log inv add div div div r r r div r div R inv R c c E_t E_t],141.66181302070618
14,0.1,1e-06,242089,True,0.5581736595293458,0.6007087684394785,False,0.551 - 0.106*exp(1/log(r/(1.078*r**2 - 0.927))),-8.784474397404433e+51,26.71 - 30.938*exp(1/log(r/(286.956*r**2 - 0.003))),[add E_t div exp inv log inv sub div r R div R r inv A],66.89233303070068
15,0.1,1e-06,242555,True,0.9830898401914748,0.8849251554822677,False,0.546*log(exp(0.267/r) - 1.042) + 1.404,0.9991630122259988,4.118*log(-2.234 + exp(-1.235/r)) - 1.873,[add add sub A mul E_t div R div R add log sub exp mul R div R div r inv R c c A E_t],79.00328207015991
16,0.1,1e-06,240897,True,0.9827383698473736,0.8838735756243059,False,1.10640251414755 - 0.6*log(r),0.99830191410277,0.656*log(1/r) + 0.890906748801322,[add sub sub sub A mul add log add div sub R r r c c A E_t E_t E_t],2.730597972869873
17,0.1,1e-06,240842,True,0.9630689607340592,0.8388033783811316,False,(2.053*exp(r/(6.295*r - 12.087)) - 2.628)/(2.718*exp(r/(6.295*r - 12.087)) - 2.98),0.0,2 - 1/(2.718*exp(1/(3 + 1/r)) - 1),[add add div A add neg exp add inv add add add inv c c div R r c 1.0 c A A],124.65356397628784
18,0.1,1e-06,242376,True,0.9642256904098684,0.8409431837192476,False,-1.173 + 0.389/r + 1.596*exp(-0.639/r)/r,0.9994398008283836,-1 + 3.105*(0.246 + exp(-1.043/r))/r,[sub add sub E_t A mul mul add add exp div R r c c R inv neg div r E_t A],67.77512383460999
19,0.1,1e-06,243650,True,0.98346719042278,0.8860692405576384,False,-0.54 + 0.53/(r*(0.258 + exp(-2.595*r))),0.9951925920323272,-0.256 - 0.097/(r*(exp(14.646*r) - 0.1)),[add A mul sub div div R add inv exp inv div R r c r c E_t],88.57217693328857
20,0.1,1e-06,240899,True,0.983485235769636,0.8861243521290427,False,-6.173*r*(3.068*r - log(0.955*exp(3.068*r) + 1)) + 1.016,0.9983569024170876,4.856*r*log(0.934 + exp(-3.126*r)) + 0.961,[add mul mul log add inv exp div r add R div R c c r inv div R A E_t],53.34227514266968
21,0.1,1e-06,241344,True,0.978065852997534,0.8710028925227243,False,0.539*log(-0.275 + 3.895/(r + 3.895*exp(-3.895/r))) + 0.552,0.9779849534353876,0.577*log(-0.227 + 4.372/(r + 4.372*exp(-4.372/r))) + 0.064,[add mul A log add div R add div R exp div R r r c E_t],639.9927470684052
0,0.1,0.25,240121,True,0.9750489010365044,0.8635883086947931,False,(5.164 - 3.175*r)/(2.07*r + 3.367),0.9999724203299244,(6.93343156 - 2.35887182*r)/(1.811555*r + 3.53331),[add div E_t sub div r add div div r A inv div R div R E_t R c A],33.173583984375
1,0.1,0.25,243746,True,0.9797168792561106,0.875335718476471,False,(0.753*r + 0.239*exp(0.693*r) + 19.068)/(3.79*r + 1.201*exp(0.693*r) + 5.468),0.9999896791540064,-0.715 + 18.004/(3.711*r + 1.204*exp(0.688*r) + 5.394),[add add div A add add exp div div add R r R c div r R c E_t E_t],77.00607061386108
2,0.1,0.25,245684,True,0.9783462034563108,0.8717238403709606,False,1.793 + 3.308/(log(0.007 - exp(-2.351/r)) - 0.993),0.9995408645334858,1.935 + 3.262/(log(0.002 - exp(-2.002/r)) - 0.998),[sub E_t div A neg sub sub log sub neg exp div R r c c 1.0],522.1890680789948
3,0.1,0.25,242697,True,0.9797280759995846,0.87536584288571,False,1.971 + 0.437/log(0.867 - 0.301/r),0.9999638543043886,1.786 + 0.278/log(0.915 - 0.173/r),[add add mul inv log add neg div div R exp div R R r c A A E_t],118.2073700428009
10,0.1,0.25,241039,True,0.9793583200475382,0.8743764727406564,False,(0.865 - 0.08*r)/(0.136*r + 0.315),0.9999591612379936,(0.5693204 - 0.19322875*r)/(0.155625*r + 0.28612),[sub E_t div E_t add div add E_t div add R r add div R A div r E_t A c],27.554816007614136
11,0.1,0.25,240494,True,0.9805053710095996,0.8774830384663276,False,4.381/(0.868*r + 1)**0.5 - 2.635,0.9999981632039722,7.78*(1/(3*r + 3.352))**0.5 - 2.235,[sub add sqrt div A div add r add add R r r div R add inv A inv E_t A E_t],27.51848602294922
12,0.1,0.25,241151,True,0.9789165814361872,0.8732089256853364,False,(-2.312*r*log(r) - 7.767*r + 44.346)/(-r*log(r) + 14.085*r + 19.183),0.9999877157805928,2.044 - 40.227/(11.069 + (r*log(19.645/r) + 19.645)/r),[neg add div A add div add mul log div R r r R r c E_t],102.27922511100768
13,0.1,0.25,241435,True,0.9801133108520635,0.8764086944323244,False,-1.616*r**0.471/(0.053*r**2 + 1)**0.235 + 2.644,0.999940572840468,2.849 - 3.675*(r/(r + 24.595/r))**0.188,[add sub mul add exp div log div r add r div R div r R c 1.0 A A E_t],23.604886054992676
14,0.1,0.25,242786,True,0.9774623763292632,0.8694704376647718,False,-0.611*(r + 1.835)/(1.355*(0.297*r + 1/r)**0.5 - 0.053) + 1.531,0.9999560013978158,-0.839*(r + 1.47)/(1.212*(0.463*r + 1/r)**0.5 + 0.141) + 2.142,[add E_t div div div add r R add sqrt add div r R div R r c R inv A],85.54235792160034
15,0.1,0.25,242111,True,0.97891565893746,0.8732065035654136,False,(-0.144*r**2 - 1.745*r + 4.989)/(0.117*r**2 + 1.424*r + 2.919),0.9998291354071503,-1.32 + 56.761/(0.105*r**2 + 8.422*r + 17.541),[sub div add A div R add add div r A div r div R div r E_t div R A c E_t],51.01124596595764
16,0.1,0.25,244111,True,0.9809108470292404,0.878608389077347,False,-0.592 + 2.999/(r/(r + 2.362) + exp(0.423*r) + 0.069),0.9999838490684296,-0.965 + 2.602/(r/(r + 3.375) + exp(0.296*r) - 0.139),[add E_t div A add add div r add r R exp div r R add 1.0 c],64.87906122207642
17,0.1,0.25,241476,True,0.9782220071312986,0.8714037381614037,False,2.386 - 2.707/log(exp(2.235/r) + 1.195 + 2.235/r),0.9999877712276538,1.917 - 2.41/log(exp(1.901/r) + 0.943 + 1.901/r),[add add E_t E_t div A log add add add div R r exp div R r c c],237.24833726882937
18,0.1,0.25,242669,True,0.975369314422349,0.8643478163175141,False,(1.09*r - (1.09*r - 1.045)*(exp(2.436/r) + 0.088))/(exp(2.436/r) + 0.088),0.9999557741949178,-1.055*r + 1.055*r/(exp(2.424/r) + 0.144) + 1.816,[add E_t add A add div sub r div r add exp div R r c div R A E_t],69.08020615577698
19,0.1,0.25,243882,True,0.980757164510916,0.8781801279854359,False,-1.261 + 2.21/(0.296*r + 0.655 + 0.655/(exp(2.21/r) + 30.673)),0.9999902282262018,-1.436 + 2.209/(0.296*r + 0.654 + 0.654/(exp(2.209/r) + 30.676)),[sub E_t div R div add add R div R add exp div R r c r A],2964.152893781662
20,0.1,0.25,243404,True,0.978809823127894,0.8729290600620548,False,-0.616 + 2.47/(r/(r + 2.85) + exp(0.351*r) - 0.168),0.9999812711378304,-0.897 + 2.713/(r/(r + 3.028) + exp(0.33*r) - 0.086),[add E_t div A add div r add r R add exp div r R c],72.94934010505676
21,0.1,0.25,243072,True,0.9780483387183314,0.870958045660603,False,-1.669*r*exp(-2.567*r/(r + 5.329)) + 2.326,0.9999777780146146,-1.667*r*exp(-2.57*r/(r + 5.348)) + 1.965,[add E_t div div exp div mul inv add r R neg r inv c R neg inv mul r A],64.52919602394104
0,0.1,0.5,243053,True,0.9779153938164432,0.8706183601741686,False,-0.847*log(2.938*r + 1.165*exp(0.34/r)) + 1.365 + 0.288/r,0.999946195163018,2.019 - 0.882*log(3.238*r*exp(-0.309/r) + 1.391),[add E_t mul log add add div div r exp inv div r R R c c A],119.5151641368866
1,0.1,0.5,241432,True,0.979596583780447,0.8750127215239261,False,(0.062*r + 0.018*exp(0.706*r) + 1.505)/(0.306*r + 0.09*exp(0.706*r) + 0.433),0.9999941512705222,-0.654 + 1.415/(0.295*r + 0.112*exp(0.707*r) + 0.418),[add div R add add div R div A mul exp div r R c div r A div R A E_t],23.08826804161072
2,0.1,0.5,245248,True,0.9785583225925568,0.872273231705704,False,-1.522 + 10.175*I + 0.0557889943810082/(0.007*r + 0.017),0.9999349442907628,3.239*log(-exp((0.013 + 0.013/(0.005 + 0.013/r))/r)) - 1.474,[sub sub add mul log neg exp div add R div R add c div R r r A A E_t E_t],55.649219036102295
3,0.1,0.5,241618,True,0.9780744446255132,0.8710249003817548,False,2.345 - 57.286/(-0.426*r + 19.355 + 31.128/r),0.9999535734934816,2.029 - 57.293/(-0.493*r + 19.537 + 29.538/r),[add E_t div R add add div div R r div div A R exp c div R A div r E_t],48.24930191040039
10,0.1,0.5,242997,True,0.9792066640556044,0.8739738869256711,False,7.156 - 4.402*exp(0.079*r/(0.14*r + 0.248)),0.999959233522758,7.221 - 5.231*exp(0.067*r/(0.138*r + 0.2)),[sub A mul exp add div div r R div E_t div R sub div r A neg div R E_t c E_t],12.867540121078491
11,0.1,0.5,241436,True,0.9789150810766178,0.8732049863632714,False,-6.972 + 41.819/(log(8.563*r + 6.63 + 0.117/r) + 2.815),0.9999816172275224,-6.505 + 41.444/(log(9.013*r + 6.742 + 0.111/r) + 2.871),[sub add div E_t add log add add add add div R R div r R c div R r c c A E_t],218.17434692382812
12,0.1,0.5,240775,True,0.9777565270116432,0.8702141256947004,False,-1.691*log(r) + 1.691*log(0.352*r*exp(1/(1.519*r + 0.352)) + 1.869) + 0.483 - 1.691/(1.519*r + 0.352),0.999995434950809,1.701*log(0.363 + 1.777*exp(-1/(1.551*r + 0.363))/r) + 0.26,[sub E_t mul sub log add div div div R exp inv add div r R c r c c c A],381.3252890110016
13,0.1,0.5,240615,True,0.9775663150284226,0.8697325185428875,False,-0.681*log(r) + 0.681*log(r*exp(1/(0.077*r + 0.193)) + 13.025) - 1.669,0.9999937878034598,0.615*log(exp(1/(0.077*r + 0.174)) + 13.024/r) - 1.736,[add add E_t add E_t add add mul log add exp inv add div r R c div R r A E_t E_t E_t],13.42958116531372
14,0.1,0.5,245039,True,0.9779564429617392,0.8707231065809331,False,-1.734 + 3.197*exp(-2.311*r/(r + 4.515)),0.9999428677733948,-1.632 + 3.576*exp(-1.955*r/(r + 4.384)),[add add mul exp add div A div add div R R inv div r R add inv A inv E_t c E_t A E_t],59.85598278045654
15,0.1,0.5,244868,True,0.9786275519511428,0.8724532748693345,False,(0.01 - 0.004*r)/(0.003*r + 0.006),0.9998325222121318,1.929 - 0.012/(0.004 + 0.008/r),[add add add div A div add exp add add log div R r c c c c A E_t E_t],12.159311771392822
16,0.1,0.5,241908,True,0.9798674206146328,0.8757416167200238,False,-0.939*log(exp(r/(0.101*r**2 + 9.943)) - 0.964) - 0.847,0.9999553153602888,-0.915*log(exp(r/(0.082*r**2 + 12.194)) - 0.974) - 1.167,[add E_t mul log add exp div r add R div r div R r c A],136.469801902771
17,0.1,0.5,244326,True,0.9780276319580112,0.8709050531945526,False,-0.269 - 0.713/log(0.772 - 0.134*r),0.999947834282799,-0.952 - 0.585/log(0.818 - 0.095*r),[add add add div A div log add add mul div r R c div R R c c A A E_t],49.379820585250854
18,0.1,0.5,240260,True,0.9761643935997028,0.8662599880330519,False,-2.066 - 2.451*exp(-15.781/r) + 0.386/(0.063*r + 0.119),0.9999892510082716,-1.242 - 1.62*exp(-15.782/r) + 0.378/(0.063*r + 0.117),[add A add div E_t exp div R r add div A add div r R c E_t],59.2756130695343
19,0.1,0.5,245643,True,0.9800094672065888,0.876126351923859,False,1.832/(exp(0.508*r) - 0.622)**0.5 - 0.77,0.9999967390495864,1.819/(exp(0.507*r) - 0.626)**0.5 - 0.937,[add add add E_t div A neg sqrt add exp div r R c E_t A],44.2779860496521
20,0.1,0.5,242206,True,0.9797917145840288,0.8755372577581918,False,-1.241 + 3.433/(r/(r/(exp(0.544*r) + 9.025) + 1.84) + 1),0.9999935959742668,-1.449 + 3.414/(r/(r/(exp(0.496*r) + 16.615) + 2.017) + 1),[sub add add div A add div r add R div r add exp div r R c 1.0 E_t E_t E_t],69.2827091217041
21,0.1,0.5,241881,True,0.9770810513231216,0.8685154052490706,False,177.257 - 174.913*exp(0.01*r*(r + 99.454)/(57.14*r + 99.454)),0.9999903366851268,177.161 - 175.173*exp(0.01*(r + 99.454)/(57.14 + 99.454/r)),[add sub mul E_t exp mul add R div add R r add div R r c inv R A E_t],12.903695106506348
0,0.1,1.0,244619,True,0.9782172591700776,0.8713915236155919,False,(-0.103*r - (0.103*r - 1.512)*(exp(0.038*r) - 0.94))/(exp(0.038*r) - 0.94),0.9999769030569106,-0.103*r - 0.103*r/(exp(0.038*r) - 0.94) + 2,[add E_t add sub sub add mul add r div r add exp div r R c inv div R A A A E_t E_t],3.6217541694641113
1,0.1,1.0,242038,True,0.9791017242485638,0.8736963886667368,False,-0.659 + 7.364/(r*log(2.718*exp(2.089/r) - 0.515)),0.9999989789286704,-1.551 + 7.34/(r*log(2.718*exp(2.078/r) - 0.486)),[add add E_t add E_t div div R log add exp add div R r 1.0 c div r A E_t],163.7795798778534
2,0.1,1.0,244444,True,0.9790113170204268,0.8734580186804495,False,1.699 - 0.208*log(0.018 + 0.111/r)**2,0.9999962282590334,1.763 - 0.193*log(0.0149999999999999 + 0.099/r)**2,[sub E_t add mul n2 log add add add div neg r r div R r c 1.0 A A],49.28746485710144
3,0.1,1.0,244114,True,0.9781714413694852,0.871273739224376,False,2.393 - 35.987/(log(17.271/r) + 9.916 + 17.271/r),0.9999819148056684,2.046 - 36.003/(log(17.402/r) + 9.858 + 17.402/r),[add add add add add E_t div A add div R r add log div R r c E_t E_t E_t E_t],106.16267609596252
10,0.1,1.0,242976,True,0.9790215912274944,0.8734850754789686,False,23.28 - 15.478/log(1.914 + 6.352/(16.558*r + 29.632)),0.9999625646807402,19.427 - 13.491/log(1.918 + 6.447/(17.193*r + 25.874)),[sub E_t add div E_t mul log add div A add div r div R A E_t c c A],55.86208486557007
11,0.1,1.0,243904,True,0.979140589391498,0.8737990600039085,False,-1.816 + 52.389/(5.925*r + log(5.925*r) + 14.121 + 0.169/r),0.9999962994816878,-1.517 + 52.362/(5.947*r + log(5.947*r) + 14.214 + 0.168/r),[add E_t div A add add add div r R log div r R div R r c],197.2108149528503
12,0.1,1.0,245039,True,0.9787046591184884,0.8726542370053529,False,(-1.539*r + 3.902*log(0.548*r + 0.568) + 2.216)/r,0.9999986313641644,-1.787 + 3.88*(log(0.551*r + 0.568) + 0.568)/r,[sub sub add add E_t E_t mul mul add log add div r R c c R inv div r A A A],66.22097110748291
13,0.1,1.0,244441,True,0.977710855690938,0.8700982522428997,False,-0.805*log((0.462*r + 0.112)*exp(4.333/r) + 1) + 0.616 + 3.488/r,0.999985590991288,0.413 - 0.789*log(0.467*r + 0.092 + exp(-4.286/r)),[add E_t add mul log add add add inv exp div R r div r R div r R c A E_t],1389.206661939621
14,0.1,1.0,241690,True,0.979403324446847,0.8744962972902978,False,(0.034 - 0.02*r)/(0.013*r + 0.023),0.999968420874405,-0.006*r*(5.955 + 5.955/(0.013*r + 0.022)) + 1.997,[add add neg div div add A div A add div add r add R r R c R inv r E_t E_t],12.874216794967651
15,0.1,1.0,241901,True,0.9790337160906362,0.873517016603515,False,-1.531 + 70.273/log(1697348730.51*exp(10.306*r) + 21.252),0.9999559614669924,-1.378 + 70.271/log(1635493116.822*exp(10.215*r) + 21.215),[sub add add E_t add div A log add exp add div r R c c A A A],85.77174520492554
16,0.1,1.0,242991,True,0.9781476297802874,0.8712125878484333,False,-1.148 + 4.731/(exp(0.766*r/(r + 0.702)**0.5) + 0.412),0.9999916030078108,-1.276 + 4.768/(exp(0.78*r/(r + 0.695)**0.5) + 0.423),[sub add div A add exp div div r R sqrt add c div r R c A E_t],67.64063596725464
17,0.1,1.0,240446,True,0.9777987266412508,0.8703213243228244,False,-0.663 + 1.741/((0.003*r + 0.004)*(exp(0.574*r) + 122.545)),0.9999702707902428,-1.15 + 1.784/((0.003*r + 0.005)*(exp(0.561*r) + 122.546)),[add add E_t A div div R div add r R E_t add exp div r R c],70.45993208885193
18,0.1,1.0,242096,True,0.978009750268268,0.8708593158857952,False,0.987 - 0.28/log(1.092*r/(r - 0.192)),0.9999785091464984,1.795 - 0.283/log(1.095*r/(r - 0.189)),[neg sub div A log mul r div exp add inv 1.0 c add R r E_t],54.59272480010986
19,0.1,1.0,244244,True,0.9785457381105548,0.872240542747928,False,2.169 - 41.25/(11.7 + (r*exp(-0.042*r) + 23.559)/r),0.9999642627399056,1.972 - 41.09/(11.763 + (r*exp(-0.042*r) + 23.997)/r),[sub sub E_t div E_t add div add div r exp div r R R r c A],34.013521909713745
20,0.1,1.0,242014,True,0.9785482161584224,0.8722469786761372,False,-1.946 + 4.686/(log(0.266*r + exp(0.266*r)) + 1.128),0.9999885878354948,-2.176 + 4.631/(log(0.247*r + exp(0.247*r)) + 1.106),[sub add add div A add log add div r R exp inv div R r c A E_t A],64.43260598182678
21,0.1,1.0,245279,True,0.9786993405176644,0.8726403606476694,False,-1.814*r/(0.667*r + 1)**0.902 + 2.356,0.999999493642446,-1.829*r/(0.674*r + 1)**0.903 + 2,[add E_t mul mul exp mul log div add r R R c r inv div R A],33.262665033340454
